product_id,product_name,category,price,product_url,description,front_image_url,model_image_url,additional_images,new_model_image_url,detected_skin_color_rgb,detected_gender_freq
product_402,Urbano Juniors,Jeans,₹549,https://www.myntra.com/jeans/urbano+juniors/urbano-juniors-boys-black-slim-fit-mid-rise-clean-look-stretchable-jeans/11851554/buy,"Black dark wash 5-pocket mid-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11851554/2020/5/14/71ba74af-d142-4192-8d29-5e33e27e09081589444576509-Urbano-Juniors-Boys-Black-Slim-Fit-Jeans-2591589444576051-3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11851554/2020/5/14/86794fba-16e9-4962-9cdb-226202f6ae281589444576626-Urbano-Juniors-Boys-Black-Slim-Fit-Jeans-2591589444576051-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11851554/2020/5/14/8b7096b2-2606-4245-81e1-a68ab16a3ace1589444576559-Urbano-Juniors-Boys-Black-Slim-Fit-Jeans-2591589444576051-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11851554/2020/5/14/71ba74af-d142-4192-8d29-5e33e27e09081589444576509-Urbano-Juniors-Boys-Black-Slim-Fit-Jeans-2591589444576051-3.jpg",,Invalid URL,Boys
product_403,Roadster,Jeans,₹1007,https://www.myntra.com/jeans/roadster/the-roadster-life-co-men-mid-rise-pure-cotton-light-fade-regular-fit-jeans/31722539/buy,"Dark shade, light fade black jeans
Regular fit, mid-rise
Clean look
Non stretchable
5 pockets
Button and zip closure
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722539/2025/3/11/62630ee9-9305-4e4e-b3ec-11945d0383431741684662423-Roadster-Men-Jeans-6061741684661859-4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722539/2025/3/11/b56877e1-5d72-4bf6-8ca7-be4ed69a19081741684662526-Roadster-Men-Jeans-6061741684661859-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722539/2025/3/11/180c72fe-e674-4bb0-9d3a-7ca7fc7a25791741684662491-Roadster-Men-Jeans-6061741684661859-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722539/2025/3/11/0f168282-27b9-460f-8d67-beeb37969d881741684662458-Roadster-Men-Jeans-6061741684661859-3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722539/2025/3/11/62630ee9-9305-4e4e-b3ec-11945d0383431741684662423-Roadster-Men-Jeans-6061741684661859-4.jpg",,Invalid URL,Men
product_404,WROGN,Jeans,₹1539,https://www.myntra.com/jeans/wrogn/wrogn-men-stretchable-cargo-jeans/26898552/buy,"Medium shade no fade grey cargo jeans
Regular fit
Mid-rise
Clean look
Stretchable
6 pocket
Length: Regular
Has a belt loops
Button and zip closure",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26898552/2024/6/21/6a48e495-a9bf-4039-8418-002482540efe1718972042778-WROGN-Men-Stretchable-Cargo-Jeans-4291718972042157-3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26898552/2024/6/21/f861742c-a1d8-439f-a51c-4fc212b625691718972042818-WROGN-Men-Stretchable-Cargo-Jeans-4291718972042157-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26898552/2024/6/21/0dab9cc4-9102-4341-aaa7-706927b7787c1718972042798-WROGN-Men-Stretchable-Cargo-Jeans-4291718972042157-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26898552/2024/6/21/6a48e495-a9bf-4039-8418-002482540efe1718972042778-WROGN-Men-Stretchable-Cargo-Jeans-4291718972042157-3.jpg",,Invalid URL,Men
product_405,WROGN,Jeans,₹1539,https://www.myntra.com/jeans/wrogn/wrogn-men-cargo-fit-stretchable-jeans/25827692/buy,"Dark shade, no fade grey jeans
Regular fit, mid-rise
Clean look
Stretchable
6 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25827692/2024/3/18/6b449fe0-5831-4e34-bb38-e3e65cbc9b231710745398796-WROGN-Men-Jeans-3211710745398354-3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25827692/2024/3/18/35c2312e-fcdd-48b3-b1c4-ba70b983ace01710745398845-WROGN-Men-Jeans-3211710745398354-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25827692/2024/3/18/f851ad3c-6130-4eb4-8083-39cbcffe7b4a1710745398820-WROGN-Men-Jeans-3211710745398354-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25827692/2024/3/18/6b449fe0-5831-4e34-bb38-e3e65cbc9b231710745398796-WROGN-Men-Jeans-3211710745398354-3.jpg",,Invalid URL,Men
product_406,Roadster,Jeans,₹831,https://www.myntra.com/jeans/roadster/the-roadster-life-co-men-skater-fit-jeans/31722594/buy,"Dark shade, no fade black jeans
Slouchy fit, mid-rise
Brand Fit: skater
Clean look
Non stretchable
4 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722594/2025/3/12/ead84a78-0cc7-48db-88ac-69fc78197c4a1741768728420-Roadster-Men-Jeans-8671741768727955-4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722594/2025/3/12/0db38599-b7b5-4a90-bfe0-23d08b3105421741768728501-Roadster-Men-Jeans-8671741768727955-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722594/2025/3/12/156c20a2-fa5d-4b47-b7a6-d8ef841872371741768728475-Roadster-Men-Jeans-8671741768727955-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722594/2025/3/12/f3e7c8ca-ead0-4faf-aad7-b0c74d14f2941741768728447-Roadster-Men-Jeans-8671741768727955-3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722594/2025/3/12/ead84a78-0cc7-48db-88ac-69fc78197c4a1741768728420-Roadster-Men-Jeans-8671741768727955-4.jpg",,Invalid URL,Men
product_407,Flying Machine,Jeans,₹1199,https://www.myntra.com/jeans/flying+machine/flying-machine-women-wide-leg-high-rise-light-fade-stretchable-jeans/31381699/buy,"Dark shade, light fade blue jeans
Wide leg, high-rise
Clean look
Stretchable
5 pocket
Length: cropped",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31381699/2025/2/5/2adaa782-a9c5-4626-890d-14f8840252fb1738763057920-Flying-Machine-Women-Wide-Leg-High-Rise-Light-Fade-Stretchab-3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31381699/2025/2/5/996b2fa4-f950-45f0-8bbf-d8ed069fd3cb1738763057977-Flying-Machine-Women-Wide-Leg-High-Rise-Light-Fade-Stretchab-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31381699/2025/2/5/fb833f37-aa19-4532-ad1e-62881026449a1738763057948-Flying-Machine-Women-Wide-Leg-High-Rise-Light-Fade-Stretchab-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31381699/2025/2/5/2adaa782-a9c5-4626-890d-14f8840252fb1738763057920-Flying-Machine-Women-Wide-Leg-High-Rise-Light-Fade-Stretchab-3.jpg",,Invalid URL,Women
product_408,WROGN,Jeans,₹1343,https://www.myntra.com/jeans/wrogn/wrogn-men-loose-cargo-fit-light-fade-pure-cotton-jeans/31326587/buy,"Dark shade, light fade blue jeans
Loose cargo fit, mid-rise
Clean look
Non stretchable
6 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31326587/2025/1/3/959b2c0d-29bc-4083-8595-a5d8df78e76d1735882716124-WROGN-Men-Jeans-1591735882715505-3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31326587/2025/1/3/065128a9-44d6-4324-a6b9-fca5f7e6b0611735882716164-WROGN-Men-Jeans-1591735882715505-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31326587/2025/1/3/d62317d4-cb99-4deb-94ab-838512d912781735882716144-WROGN-Men-Jeans-1591735882715505-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31326587/2025/1/3/959b2c0d-29bc-4083-8595-a5d8df78e76d1735882716124-WROGN-Men-Jeans-1591735882715505-3.jpg",,Invalid URL,Men
product_409,Turning Blue,Jeans,₹1391,https://www.myntra.com/jeans/turning+blue/turning-blue-women-plus-size-extra-flared-jeans/25918638/buy,"No fade black jeans
Flared, high-rise
Clean look
Stretchable
5 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25918638/2023/11/17/1d930d50-dc8a-4cc5-a17f-449fee673eea1700213606844TurningBlueWomenBlackFlaredHigh-RiseStretchableJeans4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25918638/2023/11/17/13f0c696-f065-4b77-bf15-1c8dbd48d5e91700213606851TurningBlueWomenBlackFlaredHigh-RiseStretchableJeans1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25918638/2023/11/17/f2419193-014e-4b4e-93ef-d440846a9e8a1700213606859TurningBlueWomenBlackFlaredHigh-RiseStretchableJeans2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25918638/2023/11/17/781bddf3-dfa1-4364-b702-a74718d054401700213606829TurningBlueWomenBlackFlaredHigh-RiseStretchableJeans3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25918638/2023/11/17/1d930d50-dc8a-4cc5-a17f-449fee673eea1700213606844TurningBlueWomenBlackFlaredHigh-RiseStretchableJeans4.jpg",,Invalid URL,Women
product_410,V-Mart,Jeans,₹539,https://www.myntra.com/jeans/v-mart/v-mart-boys-low-distress-light-fade-jeans/32887658/buy,"Coloured shade, light fade blue jeans
Regular fit, mid-rise
Low distress
Non stretchable
5 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/Pa6hvLlF_320be24b6a254d34b7ef3838ee666935.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/brkzPSgU_321eb96efd9248e5b4a16e0c1d79537c.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/oVHjL1Xa_48abfd2fc40147cb80f14799652500f5.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/gNiYo0bD_7d029ccefdb144b58709bac29b3e75dd.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/Pa6hvLlF_320be24b6a254d34b7ef3838ee666935.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/Pa6hvLlF_320be24b6a254d34b7ef3838ee666935.jpg","(238, 206, 173)",Boys
product_411,HIGHLANDER,Jeans,₹505,https://www.myntra.com/jeans/highlander/highlander-men-black-bootcut-mid-rise-light-fade-clean-look-stretchable-jeans/25483148/buy,"Dark shade, light fade black jeans
Bootcut, mid-rise
Clean look
Stretchable
5 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25483148/2024/1/23/4de103ec-6ef7-4749-b380-dd3ecd34320c1706010720754HIGHLANDERMenBlackBootcutMid-RiseLightFadeCleanLookStretchab2.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25483148/2024/1/23/f2853e2c-e288-438a-9cdc-51ca519043711706010720740HIGHLANDERMenBlackBootcutMid-RiseLightFadeCleanLookStretchab1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25483148/2024/1/23/4e07f085-aa6e-4dd4-ae15-f3f453a324e31706010720767HIGHLANDERMenBlackBootcutMid-RiseLightFadeCleanLookStretchab3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25483148/2024/1/23/4de103ec-6ef7-4749-b380-dd3ecd34320c1706010720754HIGHLANDERMenBlackBootcutMid-RiseLightFadeCleanLookStretchab2.jpg",,Invalid URL,Men
product_412,WROGN,Jeans,₹1209,https://www.myntra.com/jeans/wrogn/wrogn-men-straight-fit-light-fade-stretchable-jeans/29330960/buy,"Dark shade, light fade blue jeans
Straight fit, mid-rise
Clean look
Stretchable
5 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29330960/2024/10/1/95b8a91f-c5fc-46d8-b9c8-ed1686c9943e1727777052098-WROGN-Men-Jeans-7631727777051581-3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29330960/2024/10/1/d66eea7b-4b6b-4082-8547-b6ae7f9605011727777052127-WROGN-Men-Jeans-7631727777051581-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29330960/2024/10/1/e2e4f836-f2e5-40a3-807c-ea785abfcd571727777052112-WROGN-Men-Jeans-7631727777051581-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29330960/2024/10/1/95b8a91f-c5fc-46d8-b9c8-ed1686c9943e1727777052098-WROGN-Men-Jeans-7631727777051581-3.jpg",,Invalid URL,Men
product_413,Mr Bowerbird,Jeans,₹1115,https://www.myntra.com/jeans/mr+bowerbird/mr-bowerbird-men-tapered-fit-heavy-fade-stretchable-cargo-style-mid-rise-jeans/21185838/buy,"Dark shade, heavy fade blue cargo style jeans
Tapered fit, mid-rise
Clean look
Stretchable
6 pocket
Length: Cropped
Comes with a note book",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21185838/2023/6/7/4053a6e7-5680-459b-9f46-8cd15568f8291686126520471-Mr-Bowerbird-Men-Jeans-6601686126519855-3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21185838/2023/6/7/408e5ce1-2d57-4b4b-a88d-1d02172b12ca1686126520494-Mr-Bowerbird-Men-Jeans-6601686126519855-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21185838/2023/6/7/3717baf2-f08b-41de-bf6d-b98ff80d527f1686126520481-Mr-Bowerbird-Men-Jeans-6601686126519855-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21185838/2023/6/7/4053a6e7-5680-459b-9f46-8cd15568f8291686126520471-Mr-Bowerbird-Men-Jeans-6601686126519855-3.jpg",,Invalid URL,Men
product_414,WROGN,Jeans,₹1429,https://www.myntra.com/jeans/wrogn/wrogn-men-slim-fit-stretchable-jeans/25827870/buy,"Coloured shade, no fade beige jeans
Slim fit, mid-rise
Clean look
Stretchable
5 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25827870/2024/3/18/5c62738e-879e-4f52-81fa-8ce0ad9560451710757626206-WROGN-Men-Jeans-2241710757625586-3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25827870/2024/3/18/95287e11-9c31-43fe-8a61-c8095dc4e0641710757626257-WROGN-Men-Jeans-2241710757625586-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25827870/2024/3/18/a0f4c581-0dff-4f09-b78e-9998131904021710757626232-WROGN-Men-Jeans-2241710757625586-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25827870/2024/3/18/5c62738e-879e-4f52-81fa-8ce0ad9560451710757626206-WROGN-Men-Jeans-2241710757625586-3.jpg",,Invalid URL,Men
product_415,V-Mart,Jeans,₹539,https://www.myntra.com/jeans/v-mart/v-mart-boys-low-distress-light-fade-jeans/32887651/buy,"Coloured shade, light fade blue jeans
Regular fit, mid-rise
Low distress
Non stretchable
5 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/Fj4vP9ME_8331c13883e34bc89c5214045d695e0d.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/qnPGSD9z_ac9a09b7c4cd40de90fcdca4c7e557e5.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/3htMGMae_6848baea39ed4f65afed6cacb04c0e0c.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/UZWNaEB8_bc6cbcc4a2fa499984b134a1abc89e1d.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/Fj4vP9ME_8331c13883e34bc89c5214045d695e0d.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/FEBRUARY/22/Fj4vP9ME_8331c13883e34bc89c5214045d695e0d.jpg","(230, 191, 151)",Boys
product_416,max,Jeans,₹499,https://www.myntra.com/jeans/max/max-boys-mid-rise-light-fade-clean-look-stretchable-jeans/26128740/buy,"Light shade, light fade blue jeans
Regular fit, mid-rise
Clean look
Stretchable
Length: regular
5 pockets",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26128740/2023/11/29/6ec08d60-1ef4-476c-9ca5-76c7dc643c111701252087498maxBoysBlueJeans4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26128740/2023/11/29/4277625e-6d92-46ba-bb32-26615c72364d1701252087523maxBoysBlueJeans1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26128740/2023/11/29/8cf713c4-4ede-49e3-9b96-a01cc20112c01701252087507maxBoysBlueJeans2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26128740/2023/11/29/78033a26-9926-4b82-a63c-2f938a4c56051701252087490maxBoysBlueJeans3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26128740/2023/11/29/6ec08d60-1ef4-476c-9ca5-76c7dc643c111701252087498maxBoysBlueJeans4.jpg",,Invalid URL,Boys
product_417,Kotty,Jeans,₹579,https://www.myntra.com/jeans/kotty/kotty-women-blue-flared-high-rise-clean-look-jeans/12970042/buy,"Blue medium wash 4-pocket high-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2020/11/13/6ccefb41-fd95-442a-81a7-8e53eaa609941605211029463-4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2020/11/13/4616f655-eaba-4542-904d-8215ecf044ad1605211029313-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2020/11/13/3aa26420-797c-4c8e-bbc8-8b2c43593f5e1605211029360-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2020/11/13/9b188278-a1cd-438a-a07f-ca3ff9ab68b41605211029410-3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2020/11/13/6ccefb41-fd95-442a-81a7-8e53eaa609941605211029463-4.jpg",,Invalid URL,Women
product_418,Roadster,Jeans,₹857,https://www.myntra.com/jeans/roadster/the-roadster-life-co-men-vintage-wash-mid-rise-pure-cotton-heavy-fade-straight-fit-jeans/31722597/buy,"Medium shade, heavy fade grey jeans
Straight fit, mid-rise
Clean look
Non stretchable
Vintage wash
5 pockets
Button and zip closure
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722597/2025/3/6/44583820-d84a-4271-992f-17ffaaa3779b1741257972009-Roadster-Men-Jeans-2081741257971405-4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722597/2025/3/6/f34c3cc4-d7af-4a4d-9ddb-c8f195a419711741257972132-Roadster-Men-Jeans-2081741257971405-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722597/2025/3/6/aa533d16-f8bb-45bc-9ee8-fb154e6aa9cb1741257972091-Roadster-Men-Jeans-2081741257971405-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722597/2025/3/6/2652639a-6f9a-45e5-b10d-2641acaec5371741257972050-Roadster-Men-Jeans-2081741257971405-3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722597/2025/3/6/44583820-d84a-4271-992f-17ffaaa3779b1741257972009-Roadster-Men-Jeans-2081741257971405-4.jpg",,Invalid URL,Men
product_419,,,,,,,,,,,
product_420,WROGN,Jeans,₹1319,https://www.myntra.com/jeans/wrogn/wrogn-men-pure-cotton-anti-fit-light-fade-jeans/31326568/buy,"Dark shade, light fade black jeans
Regular fit, mid-rise
Brand Fit: Anti Fit
Clean look
Non stretchable
5 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31326568/2025/1/15/781eedfb-4f90-4a04-b9c0-1bfcfa72296c1736923252345-WROGN-Men-Jeans-8291736923251845-4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31326568/2025/1/15/2bfaa83c-aeba-4ffd-ac9d-58af5a9e96ec1736923252432-WROGN-Men-Jeans-8291736923251845-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31326568/2025/1/15/a8ec1661-be36-4a05-b142-23679d5aa4ea1736923252403-WROGN-Men-Jeans-8291736923251845-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31326568/2025/1/15/867be000-58a8-4be7-8875-c36359274e6e1736923252375-WROGN-Men-Jeans-8291736923251845-3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31326568/2025/1/15/781eedfb-4f90-4a04-b9c0-1bfcfa72296c1736923252345-WROGN-Men-Jeans-8291736923251845-4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31326568/2025/1/15/781eedfb-4f90-4a04-b9c0-1bfcfa72296c1736923252345-WROGN-Men-Jeans-8291736923251845-4.jpg","(162, 143, 130)",Men
product_421,Roadster,Jeans,₹909,https://www.myntra.com/jeans/roadster/the-roadster-life-co-men-mid-rise-pure-cotton-light-fade-regular-fit-jeans/31722595/buy,"Dark shade, light fade charcoal jeans
Regular fit, mid-rise
Clean look
Non stretchable
5 pockets
Button and zip closure
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722595/2025/3/7/46543b25-25a3-40ea-b2e1-6351e4fef3481741323011380-Roadster-Men-Jeans-9141741323010778-4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722595/2025/3/7/2377965f-9321-46bb-9bab-83e1bb1dbe511741323011481-Roadster-Men-Jeans-9141741323010778-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722595/2025/3/7/709d4928-5ade-4db3-8b74-5c70978e7f191741323011448-Roadster-Men-Jeans-9141741323010778-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722595/2025/3/7/764152b8-8a4d-49bd-b88a-5292a2140fc31741323011415-Roadster-Men-Jeans-9141741323010778-3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/31722595/2025/3/7/46543b25-25a3-40ea-b2e1-6351e4fef3481741323011380-Roadster-Men-Jeans-9141741323010778-4.jpg",,Invalid URL,Men
product_422,WROGN,Jeans,₹1374,https://www.myntra.com/jeans/wrogn/wrogn-men-anti-fit-light-fade-stretchable-jeans/25482054/buy,"Medium shade, light fade blue jeans
Regular fit, mid-rise
Brand Fit: anti
Clean look
Stretchable
5 pocket
Length: regular",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25482054/2023/12/5/ac6fe8cd-52d8-44d6-bee5-99069d99ea9b1701771154206-WROGN-Men-Jeans-5071701771153784-3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25482054/2023/12/5/4cce18f8-648b-41c5-85e4-a9d23103abbb1701771154219-WROGN-Men-Jeans-5071701771153784-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25482054/2023/12/5/7080244b-bd5d-44f6-9f95-10780560bcfa1701771154213-WROGN-Men-Jeans-5071701771153784-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25482054/2023/12/5/ac6fe8cd-52d8-44d6-bee5-99069d99ea9b1701771154206-WROGN-Men-Jeans-5071701771153784-3.jpg",,Invalid URL,Men
product_423,WROGN,Jeans,₹1343,https://www.myntra.com/jeans/wrogn/wrogn-men-light-fade-cargo-fit-stretchable-jeans/26898486/buy,"Dark shade light fade black jeans
Cargo fit
Mid-rise
Clean look
Stretchable
6 pocket
Length: Regular
Has a belt loops
Button and zip closure",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26898486/2024/5/3/af8f64bc-9f61-42b0-b62e-5bff67c8b7ef1714731053103-WROGN-Men-Jeans-251714731052545-3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26898486/2024/5/3/1dbfcce6-fb60-4128-8783-2ece389b070f1714731053150-WROGN-Men-Jeans-251714731052545-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26898486/2024/5/3/9e3d92a3-490a-4b70-a769-cfc4f5c4f4671714731053127-WROGN-Men-Jeans-251714731052545-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26898486/2024/5/3/af8f64bc-9f61-42b0-b62e-5bff67c8b7ef1714731053103-WROGN-Men-Jeans-251714731052545-3.jpg",,Invalid URL,Men
product_424,Urbano Juniors,Jeans,₹797,https://www.myntra.com/jeans/urbano+juniors/urbano-juniors-boys-slim-fit-faded-denim-jogger-jeans/11851558/buy,"Grey faded mid-rise jogger jeans, drawstring closure, 4 pockets and cuffed hems",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11851558/2020/5/14/2c091999-a3a6-4ac7-b4a9-a6071d1641741589444558588-Urbano-Juniors-Boys-Grey-Slim-Fit-Jeans-4441589444558297-3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11851558/2020/5/14/48b14f3a-22f7-4663-951b-28362558930a1589444558685-Urbano-Juniors-Boys-Grey-Slim-Fit-Jeans-4441589444558297-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11851558/2020/5/14/c6839362-2cc8-4595-92fe-e3e872c772c81589444558640-Urbano-Juniors-Boys-Grey-Slim-Fit-Jeans-4441589444558297-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11851558/2020/5/14/2c091999-a3a6-4ac7-b4a9-a6071d1641741589444558588-Urbano-Juniors-Boys-Grey-Slim-Fit-Jeans-4441589444558297-3.jpg",,Invalid URL,Boys
